ts,trip_1,rating_1,trip_2,rating_2,trip_3,rating_3,trip_4,rating_4,trip_5,rating_5
2015-05-09 08:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2253,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2052,0x99d25_06-05-15 13:xx - 09-05-15 8:27,1786,0x874e5_04-05-15 8:xx - 09-05-15 14:13,1765,0x26c89_05-05-15 14:xx - 09-05-15 12:34,1696
2015-05-09 10:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2286,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2094,0x874e5_04-05-15 8:xx - 09-05-15 14:13,1803,0x26c89_05-05-15 14:xx - 09-05-15 12:34,1686,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1610
2015-05-09 12:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2313,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2103,0x874e5_04-05-15 8:xx - 09-05-15 14:13,1839,0x26c89_05-05-15 14:xx - 09-05-15 12:34,1684,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1636
2015-05-09 14:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2358,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2101,0x874e5_04-05-15 8:xx - 09-05-15 14:13,1841,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1656,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1618
2015-05-09 16:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2400,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2087,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1681,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1652,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1575
2015-05-09 18:00,0xfca5e_06-05-15 0:xx - 09-05-15 18:35,2397,0x84e9a_05-05-15 23:xx - 09-05-15 19:38,2078,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1708,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1700,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1631
2015-05-09 20:00,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1739,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1734,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1672,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1069,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1020
2015-05-09 22:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1758,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1757,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1705,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1095,0x1db3e_05-05-15 9:xx - 10-05-15 8:21,1081
2015-05-09 22:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1758,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1757,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1705,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1095,0x1db3e_05-05-15 9:xx - 10-05-15 8:21,1081
2015-05-09 22:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1758,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1757,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1705,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1095,0x1db3e_05-05-15 9:xx - 10-05-15 8:21,1081
2015-05-09 22:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1758,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1757,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1705,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1095,0x1db3e_05-05-15 9:xx - 10-05-15 8:21,1081
2015-05-09 22:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1758,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1757,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1705,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1095,0x1db3e_05-05-15 9:xx - 10-05-15 8:21,1081
2015-05-10 00:00,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1787,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1785,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1737,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1149,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1141
2015-05-10 02:00,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1831,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1814,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,1805,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1744,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1186
2015-05-10 04:00,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1897,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,1880,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1844,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1744,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1219
2015-05-10 06:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,1953,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1935,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1871,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1747,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1247
2015-05-10 06:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,1953,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1935,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1871,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1747,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1247
2015-05-10 08:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2025,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1972,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,1887,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1749,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1291
2015-05-10 10:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2096,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1992,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1754,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1333,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1070
2015-05-10 12:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2166,0xe2264_06-05-15 12:xx - 10-05-15 22:41,2002,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1763,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1346,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1101
2015-05-10 14:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2233,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1987,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1767,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1617,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1350
2015-05-10 14:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2233,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1987,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1767,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1617,0xd67b7_05-05-15 8:xx - 11-05-15 16:21,1350
2015-05-10 16:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2301,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1974,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1767,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1656,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1365
2015-05-10 18:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2372,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1967,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1768,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1693,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1394
2015-05-10 20:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2452,0x295c4_06-05-15 17:xx - 13-05-15 4:07,1990,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1950,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1770,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1729
2015-05-10 22:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2529,0xe2264_06-05-15 12:xx - 10-05-15 22:41,1940,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1774,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1766,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1451
2015-05-11 00:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2599,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1803,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1485,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1479
2015-05-11 02:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2676,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1840,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1781,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1733,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1544
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 04:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2749,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1874,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1791,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1777,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1606
2015-05-11 06:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2767,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,1960,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1818,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1806,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1671
2015-05-11 08:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2835,0x295c4_06-05-15 17:xx - 13-05-15 4:07,2210,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,1999,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1945,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1860
2015-05-11 10:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2903,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2221,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2038,0x43b14_05-05-15 16:xx - 12-05-15 20:08,1982,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1874
2015-05-11 12:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2974,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2077,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2020,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1924,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1876
2015-05-11 12:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2974,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2077,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2020,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1924,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1876
2015-05-11 12:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2974,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2077,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2020,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1924,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1876
2015-05-11 12:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,2974,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2077,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2020,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1924,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1876
2015-05-11 14:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3039,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2115,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2059,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,1960,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1925
2015-05-11 16:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3105,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2154,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2099,0x8834d_08-05-15 20:xx - 11-05-15 21:33,1987,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1942
2015-05-11 18:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3171,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2195,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2138,0x8834d_08-05-15 20:xx - 11-05-15 21:33,2047,0x69d61_06-05-15 10:xx - 11-05-15 22:34,1975
2015-05-11 20:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3221,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2345,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2236,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2180,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,2119
2015-05-11 20:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3221,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2345,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2236,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2180,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,2119
2015-05-11 22:00,0xeaefd_08-05-15 2:xx - 11-05-15 22:12,3224,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2372,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2280,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2214,0x9cd3e_07-05-15 22:xx - 14-05-15 8:30,2168
2015-05-12 00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2403,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2305,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2249,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1816,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1806
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 02:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2429,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2313,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2300,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1845,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1841
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 04:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2465,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2355,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2341,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1871,0x1b68f_08-05-15 3:xx - 12-05-15 4:11,1842
2015-05-12 06:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2471,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2382,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2367,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1889,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1666
2015-05-12 08:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2518,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2418,0xca98c_06-05-15 12:xx - 12-05-15 9:36,1902,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1732,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1416
2015-05-12 10:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2543,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2488,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2451,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1797,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1532
2015-05-12 12:00,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2534,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2481,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1863,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1542,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1485
2015-05-12 14:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2589,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2481,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1929,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1518,0x9fdfd_10-05-15 2:xx - 12-05-15 19:56,1475
2015-05-12 16:00,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2611,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2609,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2480,0xd4520_09-05-15 21:xx - 13-05-15 4:53,1996,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1669
2015-05-12 18:00,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2662,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2629,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2479,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2061,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1712
2015-05-12 20:00,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2702,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2647,0x43b14_05-05-15 16:xx - 12-05-15 20:08,2479,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2126,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1757
2015-05-12 22:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,2959,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2759,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2678,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2192,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1801
2015-05-13 00:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,2993,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2802,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2704,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2260,0x24d67_09-05-15 14:xx - 13-05-15 0:53,1821
2015-05-13 02:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,3030,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2844,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2731,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2326,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1719
2015-05-13 02:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,3030,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2844,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2731,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2326,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1719
2015-05-13 02:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,3030,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2844,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2731,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2326,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1719
2015-05-13 02:00,0x295c4_06-05-15 17:xx - 13-05-15 4:07,3030,0x04d1e_07-05-15 13:xx - 14-05-15 18:17,2844,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,2731,0xd4520_09-05-15 21:xx - 13-05-15 4:53,2326,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,1719
